Year,Player_Name,Matches_Batted,Not_Outs,Runs_Scored,Highest_Score,Batting_Average,Balls_Faced,Batting_Strike_Rate,Centuries,Half_Centuries,Fours,Sixes,Catches_Taken,Stumpings,Matches_Bowled,Balls_Bowled,Runs_Conceded,Wickets_Taken,Best_Bowling_Match,Bowling_Average,Economy_Rate,Bowling_Strike_Rate,Four_Wicket_Hauls,Five_Wicket_Hauls
2022.0,Venkatesh Iyer,12,1,182,50*,16.55,169,107.69,0,1,17,7,4,0,12,24,46,0,0/8,0,11.50,0,0,0
2021.0,Venkatesh Iyer,10,1,370,67,41.11,288,128.47,0,4,37,14,7,0,10,51,69,3,2/29,23.00,8.11,17.00,0,0
,Vignesh Puthur,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
2024.0,Vijay Shankar,7,2,83,17,16.6,72,115.28,0,0,7,2,4,0,7,0,0,0,0,0,0,0,0,0
2023.0,Vijay Shankar,14,2,301,63*,37.63,188,160.11,0,3,27,15,2,0,14,0,0,0,0,0,0,0,0,0
2022.0,Vijay Shankar,4,0,19,13,4.75,35,54.29,0,0,1,0,3,0,4,9,15,0,0/1,0,10.00,0,0,0
2021.0,Vijay Shankar,7,0,58,28,11.6,52,111.53,0,0,1,3,3,0,7,66,100,3,2/19,33.33,9.09,22.00,0,0
2020.0,Vijay Shankar,7,1,97,52*,24.25,96,101.04,0,1,10,1,1,0,7,79,82,4,1/11,20.50,6.22,19.75,0,0
2019.0,Vijay Shankar,15,2,244,40*,20.33,193,126.42,0,0,11,12,10,0,15,48,70,1,1/11,70.00,8.75,48.00,0,0
2018.0,Vijay Shankar,13,7,212,54*,53.0,148,143.24,0,1,11,11,6,0,13,30,58,1,1/22,58.00,11.60,30.00,0,0
2017.0,Vijay Shankar,4,2,101,63*,50.5,75,134.66,0,1,12,1,1,0,4,0,0,0,0,0,0,0,0,0
2014.0,Vijay Shankar,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1,6,19,0,0/19,0,19.00,0,0,0
,Vipraj Nigam,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
2024.0,Virat Kohli,15,3,741,113*,61.75,479,154.7,1,5,62,38,8,0,15,0,0,0,0,0,0,0,0,0
2023.0,Virat Kohli,14,2,639,101*,53.25,457,139.82,2,6,65,16,13,0,14,0,0,0,0,0,0,0,0,0
2022.0,Virat Kohli,16,1,341,73,22.73,294,115.99,0,2,32,8,9,0,16,0,0,0,0,0,0,0,0,0
2021.0,Virat Kohli,15,1,405,72*,28.92,339,119.46,0,3,43,9,8,0,15,0,0,0,0,0,0,0,0,0
2020.0,Virat Kohli,15,4,466,90*,42.36,384,121.35,0,3,23,11,3,0,15,0,0,0,0,0,0,0,0,0
2019.0,Virat Kohli,14,0,464,100,33.14,328,141.46,1,2,46,13,5,0,14,0,0,0,0,0,0,0,0,0
2018.0,Virat Kohli,14,3,530,92*,48.18,381,139.1,0,4,52,18,8,0,14,0,0,0,0,0,0,0,0,0
2017.0,Virat Kohli,10,0,308,64,30.8,252,122.22,0,4,23,11,6,0,10,0,0,0,0,0,0,0,0,0
2016.0,Virat Kohli,16,4,973,113,81.08,640,152.03,4,7,83,38,6,0,16,6,13,0,0/13,0,13.00,0,0,0
2015.0,Virat Kohli,16,5,505,82*,45.9,386,130.82,0,3,35,23,7,0,16,11,10,0,0/4,0,5.45,0,0,0
2014.0,Virat Kohli,14,1,359,73,27.61,294,122.1,0,2,23,16,7,0,14,0,0,0,0,0,0,0,0,0
2013.0,Virat Kohli,16,2,634,99,45.28,457,138.73,0,6,64,22,7,0,16,0,0,0,0,0,0,0,0,0
2012.0,Virat Kohli,16,2,364,73*,28.0,326,111.65,0,2,33,9,7,0,16,18,49,0,0/13,0,16.33,0,0,0
2011.0,Virat Kohli,16,4,557,71,46.41,460,121.08,0,4,55,16,7,0,16,102,139,2,1/8,69.50,8.17,51.00,0,0
2010.0,Virat Kohli,16,2,307,58,27.9,212,144.81,0,1,26,12,3,0,16,32,50,0,0/1,0,9.37,0,0,0
2009.0,Virat Kohli,16,2,246,50,22.36,219,112.32,0,1,22,8,9,0,16,36,46,0,0/9,0,7.66,0,0,0
2008.0,Virat Kohli,13,1,165,38,15.0,157,105.09,0,0,18,4,2,0,13,46,61,2,2/25,30.50,7.95,23.00,0,0
2023.0,Vishnu Vinod,3,0,37,30,12.33,31,119.35,0,0,2,2,1,0,3,0,0,0,0,0,0,0,0,0
2017.0,Vishnu Vinod,3,0,19,9,6.33,26,73.07,0,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0
2024.0,Vyshak Vijay Kumar,4,1,1,1*,1.0,3,33.33,0,0,0,0,3,0,4,87,142,4,2/23,35.5,9.79,21.75,0,0
2023.0,Vyshak Vijay Kumar,7,1,13,13*,13.0,9,144.44,0,0,0,1,1,0,7,144,253,9,3/20,28.11,10.54,16.0,0,0
2023.0,Wanindu Hasaranga,8,3,33,12*,16.5,28,117.86,0,0,3,0,0,0,8,174,258,9,2/24,28.67,8.9,19.33,0,0
2022.0,Wanindu Hasaranga,16,0,38,18,5.43,43,88.37,0,0,4,1,3,0,16,342,430,26,5/18,16.54,7.54,13.15,1,1
2021.0,Wanindu Hasaranga,2,1,1,1*,1.0,2,50.0,0,0,0,0,0,0,2,36,60,0,0/20,0,10.0,0,0,0
2024.0,Washington Sundar,2,1,0,0,0.0,1,0.0,0,0,0,0,0,0,2,30,73,1,1/46,73.0,14.6,30.0,0,0
2023.0,Washington Sundar,7,1,60,24*,15.0,60,100.0,0,0,6,0,2,0,7,106,146,3,3/28,48.67,8.26,35.33,0,0
2022.0,Washington Sundar,9,0,101,40,14.43,69,146.38,0,0,9,3,1,0,9,168,239,6,2/21,39.83,8.54,28.0,0,0
2021.0,Washington Sundar,6,0,31,10,7.75,47,65.95,0,0,2,0,2,0,6,96,118,3,1/7,39.33,7.37,32.0,0,0
2020.0,Washington Sundar,15,3,111,30,18.5,95,116.84,0,0,10,2,0,0,15,300,298,8,2/16,37.25,5.96,37.5,0,0
2019.0,Washington Sundar,3,0,1,1,0.5,3,33.33,0,0,0,0,2,0,3,54,74,4,3/24,18.5,8.22,13.5,0,0
2018.0,Washington Sundar,7,3,65,35,21.66,38,171.05,0,0,5,4,0,0,7,120,192,4,2/22,48.0,9.6,30.0,0,0
2017.0,Washington Sundar,11,5,9,5*,9.0,12,75.0,0,0,0,0,5,0,11,180,185,8,3/16,23.12,6.16,22.5,0,0
,Wiaan Mulder,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
2024.0,Will Jacks,8,1,230,100*,32.86,131,175.57,1,1,16,18,3,0,8,54,100,2,1/23,50.0,11.11,27.0,0,0
,Xavier Bartlett,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
2024.0,Yash Dayal,14,0,0,0,0,0.0,0,0,0,0,0,3,0,14,301,459,15,3/20,30.6,9.15,20.07,0,0
2023.0,Yash Dayal,5,0,0,0,0,0.0,0,0,0,0,0,1,0,5,84,165,2,1/31,82.5,11.79,42.0,0,0
2022.0,Yash Dayal,9,0,0,0,0.00,1.0,0.00,0,0,0,0,1,0,9,192,296,11,3/40,26.91,9.25,17.45,0,0
2024.0,Yash Thakur,10,0,0,0,0,0.0,0,0,0,0,0,1,0,10,213,402,11,5/30,36.55,11.32,19.36,0,1
2023.0,Yash Thakur,9,0,0,0,0,0.0,0,0,0,0,0,1,0,9,191,289,13,4/37,22.23,9.08,14.69,1,0
2024.0,Yashasvi Jaiswal,15,1,435,104*,31.07,279,155.91,1,1,54,16,4,0,15,0,0,0,0,0,0,0,0,0
2023.0,Yashasvi Jaiswal,14,1,625,124,48.08,382,163.61,1,5,82,26,8,0,14,0,0,0,0,0,0,0,0,0
2022.0,Yashasvi Jaiswal,10,0,258,68,25.8,194,132.99,0,2,28,10,2,0,10,1,6,0,0/6,0,36.00,0,0,0
2021.0,Yashasvi Jaiswal,10,0,249,50,24.9,168,148.21,0,1,32,10,3,0,10,0,0,0,0,0,0,0,0,0
2020.0,Yashasvi Jaiswal,3,0,40,34,13.33,44,90.9,0,0,2,2,1,0,3,0,0,0,0,0,0,0,0,0
2024.0,Yudhvir Singh,2,0,21,14,10.5,14,150.0,0,0,1,2,0,0,2,24,52,1,1/24,52.0,13.0,24.0,0,0
2023.0,Yudhvir Singh,3,0,1,1,0.5,2,50.0,0,0,0,0,0,0,3,48,70,3,2/19,23.33,8.75,16.0,0,0
2024.0,Yuzvendra Chahal,15,0,0,0,0,0.0,0,0,0,0,0,5,0,15,348,546,18,3/11,30.33,9.41,19.33,0,0
2023.0,Yuzvendra Chahal,14,0,0,0,0,0.0,0,0,0,0,0,1,0,14,317,432,21,4/17,20.57,8.18,15.10,3,0
2022.0,Yuzvendra Chahal,17,1,5,5,5.00,8.0,62.50,0,0,0,0,0,0,17,408,527,27,5/40,19.52,7.75,15.11,1,1
2021.0,Yuzvendra Chahal,15,2,10,8*,0.00,27.0,37.03,0,0,0,0,4,0,15,318,374,18,3/11,20.77,7.05,17.66,0,0
2020.0,Yuzvendra Chahal,15,1,1,1,1.00,3.0,33.33,0,0,0,0,1,0,15,343,405,21,3/18,19.28,7.08,16.33,0,0
2019.0,Yuzvendra Chahal,14,1,6,4,3.00,16.0,37.50,0,0,0,0,3,0,14,296,386,18,4/38,21.44,7.82,16.44,1,0
2018.0,Yuzvendra Chahal,14,1,0,0*,0.00,4.0,0.00,0,0,0,0,2,0,14,300,363,12,2/22,30.25,7.26,25.00,0,0
2017.0,Yuzvendra Chahal,13,3,13,4*,4.33,26.0,50.00,0,0,0,0,3,0,13,261,333,14,3/16,23.78,7.65,18.64,0,0
2016.0,Yuzvendra Chahal,13,0,0,0,0.00,0.0,0.00,0,0,0,0,4,0,13,295,401,21,4/25,19.09,8.15,14.04,1,0
2015.0,Yuzvendra Chahal,15,2,1,1*,0.00,1.0,100.00,0,0,0,0,4,0,15,281,415,23,3/40,18.04,8.86,12.21,0,0
2014.0,Yuzvendra Chahal,14,2,1,1*,0.00,1.0,100.00,0,0,0,0,3,0,14,330,386,12,2/17,32.16,7.01,27.50,0,0
2013.0,Yuzvendra Chahal,1,0,0,0,0.00,0.0,0.00,0,0,0,0,0,0,1,24,34,0,0/34,0,8.5,0,0,0
,Zeeshan Ansari,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
